link,title
https://www.abc.net.au/news/2025-05-02/another-simple-favor-film-review-anna-kendrick-blake-lively/105234032,Another Simple Favor is just as deranged and delightful as the first film
https://www.abc.net.au/news/2025-04-30/riefenstahl-documentary-german-film-festival-adolf-hitler-nazi/105224870,"This woman made films for Hitler, but denied knowing about the Holocaust"
https://www.abc.net.au/news/2025-04-29/australia-election-2025-labor-coalition-greens-arts-policy/105223584,Arts is a $64 billion industry — so why aren't the leaders talking about it?
https://www.abc.net.au/news/2025-04-25/what-does-fr%C3%A9waka-mean-in-english/105204876,Irish fairy folklore conjured to terrifying effect in new horror film
https://www.abc.net.au/news/2025-04-25/conclave-movie-streaming-watch-pope-election/105204912,What the film Conclave gets right (and wrong) about electing a new pope
https://www.abc.net.au/news/2025-04-23/interview-with-a-vampire-director-levan-akin-crossing/105184802,This luminous and lovely new film will help queer kids and their families
https://www.abc.net.au/news/2025-04-22/sinners-review-vampires-michael-b-jordan/105183660,Sinners is an ambitious genre-bending movie with ideas to burn
https://www.abc.net.au/news/2025-04-21/micro-cinema-sub-culture-on-the-rise-amid-streaming-change/105187792,Micro-cinema subculture emerges as traditional audience streams at home
https://www.abc.net.au/news/2025-04-21/alex-garland-s-a24-thriller-warfare/105187650,This is one of the most realistic depictions of modern war on film
https://www.abc.net.au/news/2025-04-19/watch-free-movies-tv-online-iview-sbsondemand-brollie/105187654,Sick of paying for streaming services? These films and TV series are free
https://www.abc.net.au/news/2025-04-18/jon-hamm-your-friends-and-neighbors-what-to-watch-easter/105164668,"5 shows to watch this Easter weekend, starting with new Jon Hamm drama"
https://www.abc.net.au/news/2025-04-18/north-of-north-inuit-comedy-anna-lambe-canada-netflix/105182946,North of North is set in the Arctic but will make you feel warm and fuzzy
https://www.abc.net.au/news/2025-04-17/penguin-lessons-film-review/105175574,"Man saves penguin to impress a woman, ends up with a friend for life"
https://www.abc.net.au/news/2025-04-16/cate-blanchett-quits-acting/105180942,Aussie star Cate Blanchett 'serious' about giving up acting
https://www.abc.net.au/news/2025-04-15/the-correspondent-movie-richard-roxburgh-peter-greste/105146778,"In 2013, an Aussie journalist was arrested in Egypt. His story is now a movie"
https://www.abc.net.au/news/2025-04-14/streaming-independent-box-office-south-australian-film-corp/105133244,Napoleon Dynamite and Mad Max are indi success stories. Can it still happen?
https://www.abc.net.au/news/2025-04-11/viola-davis-g20-movie-political-action-thriller/105149986,Why is Oscar-winner Viola Davis in a straight-to-streaming action flick?
https://www.abc.net.au/news/2025-04-11/icymi-china-hits-us-film-industry-trump-tariffs-lorde-n/105165624,Why China's hit against Hollywood should have Trump worried
https://www.abc.net.au/news/2025-04-10/2073-interview-asif-kapadia/105150894,This post-apocalyptic film uses real footage from the world right now
https://www.abc.net.au/news/2025-04-10/small-things-like-these-review-cillian-murphy-claire-keegan/105146088,Cillian Murphy has used his fame to tell a very Irish tragic tale
https://www.abc.net.au/news/2025-04-07/a-minecraft-movie-viral-moments-in-film-and-television/105145334,A Minecraft Movie's viral moment sheds light on shift in film industry
https://www.abc.net.au/news/2025-04-05/school-holiday-movies-minecraft-dog-man/105129072,The new Minecraft movie is a Jack Black musical
https://www.abc.net.au/news/2025-04-04/white-lotus-composer-quits-show-season-three-mike-white/105137336,"White Lotus composer ditches series, dishes on creator Mike White"
https://www.abc.net.au/news/2025-04-04/tom-cruise-pays-tribute-to-late-actor-val-kilmer/105136900,Tom Cruise pays tribute to 'dear friend' Val Kilmer
https://www.abc.net.au/news/2025-04-03/head-south-new-zealand-benee-jonathan-ogilvie/105121162,Head South is a love letter to New Zealand's post-punk scene
https://www.abc.net.au/news/2025-04-03/val-kilmer-death-dying-cancer-illness-val-documentary/105131030,What we learnt about Val Kilmer's illness from his documentary
https://www.abc.net.au/news/2025-04-03/val-kilmer-and-tom-cruise-friendship-on-top-gun/105130000,'I'm still your wingman': The 39-year friendship of Tom Cruise and Val Kilmer
https://www.abc.net.au/news/2025-04-03/the-controversial-chatgpt-studio-ghibli-trend-explained/105125570,Why the AI-generated 'Studio Ghibli' trend is so controversial
https://www.abc.net.au/news/2025-04-02/film-critic-reflects-on-val-kilmers-legacy/105130018,Film critic reflects on Val Kilmer's legacy
https://www.abc.net.au/news/2025-04-02/val-kilmer-death-film-role-retrospective/105129062,Val Kilmer's most notable roles
https://www.abc.net.au/news/2025-04-02/top-gun-batman-forever-val-kilmer-dead-at-age-65/105128410,"Top Gun star Val Kilmer dies, aged 65"
https://www.abc.net.au/news/2025-04-02/snow-white-holds-a-magic-mirror-up-to-society/105118290,Controversies around Snow White tell us more about women's role in society
https://www.abc.net.au/news/2025-04-01/beatles-biopic-cast-paul-mescal-barry-keoghan-harris-quinn/105103224,Here's who will play The Beatles in the four movies about the band
https://www.abc.net.au/news/2025-04-01/holland-movie-review-nicole-kidman-matthew-macfadyen/105097740,Nicole Kidman is once again a domestic goddess with a secret in new film
https://www.abc.net.au/news/2025-04-01/george-miller-mad-max-filmmaker-virginia-trioli-creative-types/105012324,Filmmaker George Miller says he has another Mad Max movie in him
https://www.abc.net.au/news/2025-04-01/judge-blocks-release-of-gene-hackman-death-photos/105121024,Judge blocks release of Gene Hackman autopsy documents
https://www.abc.net.au/news/2025-03-31/in-vitro-interview-talia-zucker-will-howarth/105099024,"The Aussie couple who made a clone thriller, featuring a Succession star"
https://www.abc.net.au/news/2025-03-31/richard-norton-actor-martial-artist-choreographer-dies/105116222,Actor Richard Norton dies aged 75
https://www.abc.net.au/news/2025-03-30/abbey-road-studio-one-reopens-after-renovation/105098912,Abbey Road's Studio One reopens following renovation
https://www.abc.net.au/news/2025-03-28/deal-or-no-deal-island-golden-god-no-other-land/105107452,Australian wins biggest cash prize in network TV history
https://www.abc.net.au/news/2025-03-27/new-stars-old-legends-marvel-announces-avengers-doomsday-cast/105101532,Marvel announces Avengers: Doomsday cast
https://www.abc.net.au/news/2025-03-26/oh-canada-review/105094438,"Jacob Elordi provides the smoulder as a young Richard Gere in Oh, Canada"
https://www.abc.net.au/news/2025-03-25/review-bob-trevino-likes-it-barbie-ferreira-tracie-laymon/105088068,This movie about an unlikely connection between strangers may ruin you
https://www.abc.net.au/news/2025-03-25/oscar-winner-hamdan-ballal-beaten-by-israeli-settlers/105092422,"Oscar-winning director beaten by Israeli settlers, witnesses say"
https://www.abc.net.au/news/2025-03-24/flow-movie-review-gints-zilbalodis/105088016,A group of animals navigate a world without humans in Oscar-winner Flow
